time,HR,average HR
2023-02-28 14:02:49,90,97.2
2023-02-28 14:02:54,97,97.5
2023-02-28 14:02:59,98,97.76666666666667
2023-02-28 14:03:04,98,98.01666666666667
2023-02-28 14:03:09,100,98.26666666666667
2023-02-28 14:03:24,100,98.53333333333333
2023-02-28 14:03:29,101,98.8
2023-02-28 14:03:34,102,99.05833333333334
2023-02-28 14:03:49,102,99.3
2023-02-28 14:03:54,105,99.53333333333333
2023-02-28 14:03:59,107,99.8
2023-02-28 14:04:04,109,100.06666666666666
2023-02-28 14:04:09,112,100.325
2023-02-28 14:04:14,116,100.575
2023-02-28 14:04:19,121,100.81666666666666
2023-02-28 14:04:24,126,101.025
2023-02-28 14:04:29,132,101.225
2023-02-28 14:04:34,134,101.41666666666667
2023-02-28 14:04:39,130,101.59166666666667
2023-02-28 14:04:44,133,101.78333333333333
2023-02-28 14:04:49,131,101.975
2023-02-28 14:04:54,126,102.15
2023-02-28 14:04:59,123,102.34166666666667
2023-02-28 14:05:04,121,102.55
2023-02-28 14:05:09,119,102.74166666666666
2023-02-28 14:05:14,117,102.925
2023-02-28 14:05:21,119,103.04166666666667
2023-02-28 14:05:26,123,103.075
2023-02-28 14:05:31,119,103.09166666666667
2023-02-28 14:05:41,126,103.11666666666666
2023-02-28 14:05:46,131,103.15
2023-02-28 14:05:51,135,103.19166666666666
2023-02-28 14:05:56,136,103.21666666666667
2023-02-28 14:06:06,131,103.225
2023-02-28 14:06:11,126,103.21666666666667
2023-02-28 14:06:16,120,103.19166666666666
2023-02-28 14:06:21,117,103.15833333333333
2023-02-28 14:06:26,118,103.1
2023-02-28 14:06:36,117,103.04166666666667
2023-02-28 14:06:41,115,102.975
2023-02-28 14:06:46,111,102.925
2023-02-28 14:06:51,108,102.85833333333333
2023-02-28 14:06:56,107,102.76666666666667
2023-02-28 14:07:11,107,102.675
2023-02-28 14:07:21,108,102.6
2023-02-28 14:07:26,109,102.53333333333333
2023-02-28 14:07:31,110,102.48333333333333
2023-02-28 14:07:36,111,102.43333333333334
2023-02-28 14:07:41,110,102.375
2023-02-28 14:07:46,111,102.3
2023-02-28 14:07:51,111,102.23333333333333
2023-02-28 14:07:56,113,102.19166666666666
2023-02-28 14:08:01,111,102.15
2023-02-28 14:08:06,113,102.11666666666666
2023-02-28 14:08:11,112,102.10833333333333
2023-02-28 14:08:16,113,102.11666666666666
2023-02-28 14:08:26,112,102.125
2023-02-28 14:08:31,113,102.13333333333334
2023-02-28 14:08:46,112,102.15833333333333
2023-02-28 14:08:51,110,102.18333333333334
2023-02-28 14:08:56,109,102.21666666666667
2023-02-28 14:09:01,106,102.23333333333333
2023-02-28 14:09:06,105,102.18333333333334
2023-02-28 14:09:11,104,102.125
2023-02-28 14:09:16,106,102.06666666666666
2023-02-28 14:09:21,107,102.0
2023-02-28 14:09:26,106,101.925
2023-02-28 14:09:31,105,101.84166666666667
2023-02-28 14:09:46,105,101.74166666666666
2023-02-28 14:09:51,111,101.64166666666667
2023-02-28 14:09:56,112,101.49166666666666
2023-02-28 14:10:06,113,101.30833333333334
2023-02-28 14:10:11,112,101.09166666666667
2023-02-28 14:10:16,111,100.86666666666666
2023-02-28 14:10:31,106,100.61666666666666
2023-02-28 14:10:36,105,100.34166666666667
2023-02-28 14:10:41,103,100.00833333333334
2023-02-28 14:10:46,100,99.61666666666666
2023-02-28 14:10:51,101,99.21666666666667
2023-02-28 14:10:56,100,98.85833333333333
2023-02-28 14:11:02,99,98.46666666666667
2023-02-28 14:11:12,100,98.075
2023-02-28 14:11:17,101,97.70833333333333
2023-02-28 14:11:27,98,97.35833333333333
2023-02-28 14:11:32,96,97.01666666666667
2023-02-28 14:11:37,89,96.69166666666666
2023-02-28 14:11:42,81,96.38333333333334
2023-02-28 14:11:47,80,96.04166666666667
2023-02-28 14:11:57,82,95.64166666666667
2023-02-28 14:12:02,84,95.26666666666667
2023-02-28 14:12:07,86,94.825
2023-02-28 14:12:12,85,94.33333333333333
2023-02-28 14:12:17,84,93.8
2023-02-28 14:12:22,83,93.25
2023-02-28 14:12:27,81,92.73333333333333
2023-02-28 14:12:32,79,92.26666666666667
2023-02-28 14:12:37,76,91.85
2023-02-28 14:12:42,75,91.46666666666667
2023-02-28 14:12:52,73,91.08333333333333
2023-02-28 14:12:57,72,90.725
2023-02-28 14:13:02,71,90.375
2023-02-28 14:13:07,69,90.075
2023-02-28 14:13:17,68,89.81666666666666
2023-02-28 14:13:22,69,89.60833333333333
2023-02-28 14:13:27,70,89.43333333333334
2023-02-28 14:13:37,72,89.25833333333334
2023-02-28 14:13:42,73,89.11666666666666
2023-02-28 14:13:47,73,89.00833333333334
2023-02-28 14:13:52,72,88.9
2023-02-28 14:13:57,74,88.79166666666667
2023-02-28 14:14:02,76,88.65833333333333
2023-02-28 14:14:07,77,88.5
2023-02-28 14:14:12,78,88.30833333333334
2023-02-28 14:14:22,81,88.125
2023-02-28 14:14:32,82,87.91666666666667
2023-02-28 14:14:37,83,87.7
2023-02-28 14:14:42,85,87.45
2023-02-28 14:14:47,88,87.2
2023-02-28 14:14:52,89,86.94166666666666
2023-02-28 14:15:02,90,86.71666666666667
2023-02-28 14:15:12,92,86.54166666666667
2023-02-28 14:15:27,91,86.40833333333333
2023-02-28 14:15:32,91,86.33333333333333
2023-02-28 14:15:47,91,86.26666666666667
2023-02-28 14:16:02,92,86.2
2023-02-28 14:16:07,91,86.125
2023-02-28 14:16:22,91,86.05
2023-02-28 14:16:27,90,85.99166666666666
2023-02-28 14:16:37,90,85.93333333333334
2023-02-28 14:16:42,87,85.86666666666666
2023-02-28 14:16:47,85,85.75
2023-02-28 14:16:52,83,85.63333333333334
2023-02-28 14:17:02,85,85.55833333333334
2023-02-28 14:17:07,86,85.525
2023-02-28 14:17:12,88,85.50833333333334
2023-02-28 14:17:27,86,85.54166666666667
2023-02-28 14:17:32,85,85.59166666666667
2023-02-28 14:17:47,86,85.66666666666667
2023-02-28 14:18:07,87,85.775
2023-02-28 14:18:17,86,85.89166666666667
2023-02-28 14:18:22,84,85.975
2023-02-28 14:18:27,82,86.04166666666667
2023-02-28 14:18:32,81,86.10833333333333
2023-02-28 14:18:37,80,86.15
2023-02-28 14:18:52,80,86.175
2023-02-28 14:18:57,80,86.19166666666666
2023-02-28 14:19:07,78,86.33333333333333
2023-02-28 14:19:12,75,86.55
2023-02-28 14:19:17,74,86.81666666666666
2023-02-28 14:19:22,73,87.08333333333333
2023-02-28 14:19:27,72,87.34166666666667
2023-02-28 14:19:32,71,87.6
2023-02-28 14:19:42,70,87.875
2023-02-28 14:19:47,69,88.175
2023-02-28 14:19:57,70,88.5
2023-02-28 14:20:02,70,88.825
2023-02-28 14:20:12,71,89.13333333333334
2023-02-28 14:20:17,72,89.50833333333334
2023-02-28 14:20:27,74,89.94166666666666
2023-02-28 14:20:32,73,90.38333333333334
2023-02-28 14:20:42,75,90.81666666666666
2023-02-28 14:20:52,77,91.225
2023-02-28 14:20:57,82,91.625
2023-02-28 14:21:02,86,92.00833333333334
2023-02-28 14:21:07,87,92.36666666666666
2023-02-28 14:21:12,92,92.71666666666667
2023-02-28 14:21:17,97,93.05
2023-02-28 14:21:22,98,93.36666666666666
2023-02-28 14:21:27,97,93.69166666666666
2023-02-28 14:21:32,95,93.98333333333333
2023-02-28 14:21:37,92,94.26666666666667
2023-02-28 14:21:42,90,94.55
2023-02-28 14:21:47,89,94.81666666666666
2023-02-28 14:21:57,88,95.09166666666667
2023-02-28 14:22:02,86,95.36666666666666
2023-02-28 14:22:07,83,95.6
2023-02-28 14:22:17,82,95.79166666666667
2023-02-28 14:22:32,82,95.925
2023-02-28 14:22:37,85,96.0
2023-02-28 14:22:42,89,96.05
2023-02-28 14:22:47,93,96.08333333333333
2023-02-28 14:22:52,97,96.10833333333333
2023-02-28 14:22:57,97,96.14166666666667
2023-02-28 14:23:02,96,96.175
2023-02-28 14:23:17,97,96.225
2023-02-28 14:23:27,98,96.25
2023-02-28 14:23:32,99,96.23333333333333
2023-02-28 14:23:37,98,96.2
2023-02-28 14:23:42,97,96.19166666666666
2023-02-28 14:23:57,97,96.21666666666667
2023-02-28 14:24:02,98,96.275
2023-02-28 14:24:07,104,96.39166666666667
2023-02-28 14:24:12,108,96.53333333333333
2023-02-28 14:24:17,109,96.66666666666667
2023-02-28 14:24:22,110,96.80833333333334
2023-02-28 14:24:27,111,96.95
2023-02-28 14:24:37,112,97.09166666666667
2023-02-28 14:24:47,113,97.25833333333334
2023-02-28 14:25:02,115,97.45
2023-02-28 14:25:12,110,97.64166666666667
2023-02-28 14:25:17,107,97.85
2023-02-28 14:25:22,108,98.08333333333333
2023-02-28 14:25:27,106,98.325
2023-02-28 14:25:32,101,98.58333333333333
2023-02-28 14:25:37,98,98.83333333333333
2023-02-28 14:25:42,106,99.075
2023-02-28 14:25:47,107,99.29166666666667
2023-02-28 14:25:52,112,99.48333333333333
2023-02-28 14:25:57,114,99.64166666666667
2023-02-28 14:26:02,115,99.8
2023-02-28 14:26:07,117,99.975
2023-02-28 14:26:12,118,100.16666666666667
2023-02-28 14:26:17,120,100.39166666666667
2023-02-28 14:26:22,122,100.65833333333333
2023-02-28 14:26:27,120,100.94166666666666
2023-02-28 14:26:32,116,101.25
2023-02-28 14:26:42,121,101.56666666666666
2023-02-28 14:26:47,127,101.88333333333334
2023-02-28 14:26:52,126,102.2
2023-02-28 14:26:57,124,102.51666666666667
2023-02-28 14:27:02,120,102.86666666666666
2023-02-28 14:27:07,117,103.20833333333333
2023-02-28 14:27:17,114,103.54166666666667
2023-02-28 14:27:22,112,103.85
2023-02-28 14:27:37,112,104.15
2023-02-28 14:27:42,112,104.43333333333334
2023-02-28 14:27:47,111,104.675
2023-02-28 14:27:52,112,104.85833333333333
2023-02-28 14:27:57,107,105.01666666666667
2023-02-28 14:28:07,108,105.16666666666667
2023-02-28 14:28:12,110,105.35
2023-02-28 14:28:17,109,105.55
2023-02-28 14:28:22,111,105.75833333333334
2023-02-28 14:28:27,114,106.05833333333334
2023-02-28 14:28:32,110,106.39166666666667
2023-02-28 14:28:37,106,106.725
2023-02-28 14:28:47,101,107.05
2023-02-28 14:28:52,97,107.35833333333333
2023-02-28 14:28:57,95,107.65833333333333
2023-02-28 14:29:07,94,107.90833333333333
2023-02-28 14:29:17,95,108.05833333333334
2023-02-28 14:29:22,95,108.14166666666667
2023-02-28 14:29:27,95,108.125
2023-02-28 14:29:37,97,108.075
2023-02-28 14:29:42,95,108.05
2023-02-28 14:29:48,89,108.00833333333334
2023-02-28 14:29:53,87,107.95833333333333
2023-02-28 14:30:03,89,107.91666666666667
2023-02-28 14:30:08,93,107.86666666666666
2023-02-28 14:30:13,94,107.775
2023-02-28 14:30:18,99,107.66666666666667
2023-02-28 14:30:23,100,107.525
2023-02-28 14:30:28,101,107.3
2023-02-28 14:30:33,103,107.03333333333333
2023-02-28 14:30:38,105,106.74166666666666
2023-02-28 14:30:43,103,106.43333333333334
2023-02-28 14:30:48,105,106.10833333333333
2023-02-28 14:30:53,109,105.775
2023-02-28 14:30:58,110,105.425
2023-02-28 14:31:03,111,105.04166666666667
2023-02-28 14:31:08,112,104.69166666666666
2023-02-28 14:31:18,111,104.36666666666666
2023-02-28 14:31:33,112,104.025
2023-02-28 14:31:38,110,103.68333333333334
2023-02-28 14:31:48,109,103.39166666666667
2023-02-28 14:31:58,106,103.125
2023-02-28 14:32:03,101,102.79166666666667
2023-02-28 14:32:08,94,102.44166666666666
2023-02-28 14:32:13,93,102.05833333333334
2023-02-28 14:32:18,94,101.63333333333334
2023-02-28 14:32:23,95,101.2
2023-02-28 14:32:28,98,100.76666666666667
2023-02-28 14:32:33,102,100.5
2023-02-28 14:32:38,103,100.28333333333333
2023-02-28 14:32:43,107,100.09166666666667
2023-02-28 14:32:48,108,99.95
2023-02-28 14:32:53,109,99.86666666666666
2023-02-28 14:33:03,110,99.75
2023-02-28 14:33:13,112,99.6
2023-02-28 14:33:18,115,99.475
2023-02-28 14:33:23,116,99.38333333333334
2023-02-28 14:33:28,117,99.33333333333333
2023-02-28 14:33:33,119,99.31666666666666
2023-02-28 14:33:38,122,99.33333333333333
2023-02-28 14:33:43,121,99.325
2023-02-28 14:33:58,121,99.25833333333334
2023-02-28 14:34:03,119,99.18333333333334
2023-02-28 14:34:13,117,99.13333333333334
2023-02-28 14:34:18,115,99.09166666666667
2023-02-28 14:34:28,117,99.1
2023-02-28 14:34:38,116,99.13333333333334
2023-02-28 14:34:43,115,99.175
2023-02-28 14:34:48,125,99.23333333333333
2023-02-28 14:34:53,128,99.28333333333333
2023-02-28 14:34:58,126,99.31666666666666
2023-02-28 14:35:03,122,99.35833333333333
2023-02-28 14:35:08,119,99.4
2023-02-28 14:35:13,118,99.49166666666666
2023-02-28 14:35:18,115,99.625
2023-02-28 14:35:23,107,99.78333333333333
2023-02-28 14:35:28,103,99.94166666666666
2023-02-28 14:35:33,95,100.13333333333334
2023-02-28 14:35:38,91,100.35833333333333
2023-02-28 14:35:48,93,100.59166666666667
2023-02-28 14:35:53,92,100.84166666666667
2023-02-28 14:36:08,92,101.10833333333333
2023-02-28 14:36:18,94,101.43333333333334
2023-02-28 14:36:33,92,101.81666666666666
2023-02-28 14:36:48,86,102.2
2023-02-28 14:36:53,84,102.53333333333333
2023-02-28 14:37:03,81,102.84166666666667
2023-02-28 14:37:08,77,103.08333333333333
2023-02-28 14:37:13,76,103.24166666666666
2023-02-28 14:37:18,74,103.35
2023-02-28 14:37:23,73,103.45
2023-02-28 14:37:28,72,103.55833333333334
2023-02-28 14:37:43,72,103.69166666666666
2023-02-28 14:37:48,71,103.81666666666666
2023-02-28 14:37:53,69,103.91666666666667
2023-02-28 14:37:58,68,104.0
2023-02-28 14:38:13,68,104.06666666666666
2023-02-28 14:38:18,67,104.11666666666666
2023-02-28 14:38:23,65,104.11666666666666
2023-02-28 14:38:28,66,104.16666666666667
2023-02-28 14:38:33,66,104.23333333333333
2023-02-28 14:38:38,66,104.31666666666666
2023-02-28 14:38:53,65,104.44166666666666
2023-02-28 14:39:03,66,104.625
2023-02-28 14:39:08,63,104.85833333333333
2023-02-28 14:39:13,63,105.08333333333333
2023-02-28 14:39:18,65,105.275
2023-02-28 14:39:23,86,105.45833333333333
2023-02-28 14:39:28,94,105.575
2023-02-28 14:39:33,99,105.64166666666667
2023-02-28 14:39:38,103,105.68333333333334
2023-02-28 14:39:43,106,105.68333333333334
2023-02-28 14:39:48,107,105.65833333333333
2023-02-28 14:39:53,109,105.64166666666667
2023-02-28 14:39:58,111,105.59166666666667
2023-02-28 14:40:03,113,105.53333333333333
2023-02-28 14:40:08,114,105.44166666666666
2023-02-28 14:40:13,115,105.31666666666666
2023-02-28 14:40:23,116,105.20833333333333
2023-02-28 14:40:38,111,105.10833333333333
2023-02-28 14:40:43,104,104.99166666666666
2023-02-28 14:40:48,103,104.875
2023-02-28 14:40:53,105,104.73333333333333
2023-02-28 14:40:58,107,104.6
2023-02-28 14:41:08,108,104.5
2023-02-28 14:41:13,112,104.4
2023-02-28 14:41:18,115,104.275
2023-02-28 14:41:28,116,104.16666666666667
2023-02-28 14:41:33,117,104.06666666666666
2023-02-28 14:41:38,118,103.88333333333334
2023-02-28 14:41:43,115,103.7
2023-02-28 14:41:48,111,103.54166666666667
2023-02-28 14:41:53,112,103.40833333333333
2023-02-28 14:41:58,113,103.275
2023-02-28 14:42:03,114,103.15833333333333
2023-02-28 14:42:08,113,103.08333333333333
2023-02-28 14:42:13,118,103.08333333333333
2023-02-28 14:42:18,122,103.11666666666666
2023-02-28 14:42:23,123,103.175
2023-02-28 14:42:28,127,103.28333333333333
2023-02-28 14:42:33,127,103.39166666666667
2023-02-28 14:42:43,128,103.5
2023-02-28 14:42:48,133,103.625
2023-02-28 14:42:53,135,103.725
2023-02-28 14:43:03,133,103.83333333333333
2023-02-28 14:43:13,131,103.99166666666666
2023-02-28 14:43:18,128,104.16666666666667
2023-02-28 14:43:23,119,104.36666666666666
2023-02-28 14:43:28,114,104.6
2023-02-28 14:43:33,115,104.84166666666667
2023-02-28 14:43:38,118,105.08333333333333
2023-02-28 14:43:43,119,105.33333333333333
2023-02-28 14:43:48,120,105.59166666666667
2023-02-28 14:43:58,121,105.85
2023-02-28 14:44:03,120,106.125
2023-02-28 14:44:08,119,106.41666666666667
2023-02-28 14:44:13,118,106.71666666666667
2023-02-28 14:44:18,111,107.01666666666667
2023-02-28 14:44:28,118,107.325
2023-02-28 14:44:33,118,107.64166666666667
2023-02-28 14:44:43,119,107.925
2023-02-28 14:44:48,121,108.19166666666666
2023-02-28 14:44:53,123,108.43333333333334
2023-02-28 14:44:58,122,108.68333333333334
2023-02-28 14:45:03,120,108.925
2023-02-28 14:45:08,117,109.2
2023-02-28 14:45:13,117,109.48333333333333
2023-02-28 14:45:18,112,109.725
2023-02-28 14:45:23,110,109.78333333333333
2023-02-28 14:45:28,108,109.75
2023-02-28 14:45:38,107,109.65
2023-02-28 14:45:43,105,109.49166666666666
2023-02-28 14:45:53,107,109.19166666666666
2023-02-28 14:45:58,104,108.85833333333333
2023-02-28 14:46:03,105,108.49166666666666
2023-02-28 14:46:08,104,108.1
2023-02-28 14:46:13,101,107.66666666666667
2023-02-28 14:46:23,104,107.24166666666666
2023-02-28 14:46:29,107,106.83333333333333
2023-02-28 14:46:34,108,106.43333333333334
2023-02-28 14:46:39,107,106.075
2023-02-28 14:46:44,104,105.74166666666666
2023-02-28 14:46:54,103,105.40833333333333
2023-02-28 14:46:59,105,105.06666666666666
2023-02-28 14:47:04,103,104.70833333333333
2023-02-28 14:47:09,102,104.34166666666667
2023-02-28 14:47:14,103,103.95
2023-02-28 14:47:19,103,103.54166666666667
2023-02-28 14:47:29,103,103.13333333333334
2023-02-28 14:47:34,106,102.725
2023-02-28 14:47:39,107,102.31666666666666
2023-02-28 14:47:44,106,101.94166666666666
2023-02-28 14:47:49,103,101.60833333333333
2023-02-28 14:47:54,104,101.275
2023-02-28 14:47:59,106,100.94166666666666
2023-02-28 14:48:04,107,100.60833333333333
2023-02-28 14:48:09,107,100.29166666666667
2023-02-28 14:48:14,102,99.94166666666666
2023-02-28 14:48:24,104,99.56666666666666
2023-02-28 14:48:29,106,99.19166666666666
2023-02-28 14:48:39,105,98.79166666666667
2023-02-28 14:48:44,107,98.4
2023-02-28 14:48:49,106,97.99166666666666
2023-02-28 14:48:59,105,97.55
2023-02-28 14:49:14,105,97.1
2023-02-28 14:49:19,105,96.66666666666667
2023-02-28 14:49:34,105,96.25833333333334
2023-02-28 14:49:44,105,95.86666666666666
2023-02-28 14:49:59,105,95.55
2023-02-28 14:50:14,103,95.26666666666667
2023-02-28 14:50:29,103,94.975
2023-02-28 14:50:44,103,94.65833333333333
2023-02-28 14:50:49,103,94.31666666666666
2023-02-28 14:50:54,104,93.91666666666667
2023-02-28 14:51:09,104,93.45
2023-02-28 14:51:19,104,92.98333333333333
2023-02-28 14:51:34,104,92.5
2023-02-28 14:51:49,104,92.025
2023-02-28 14:51:59,103,91.60833333333333
2023-02-28 14:52:04,100,91.14166666666667
2023-02-28 14:52:09,98,90.675
2023-02-28 14:52:14,95,90.20833333333333
2023-02-28 14:52:29,95,89.73333333333333
2023-02-28 14:52:44,95,89.25
2023-02-28 14:52:49,96,88.775
2023-02-28 14:52:54,97,88.33333333333333
2023-02-28 14:52:59,94,87.91666666666667
2023-02-28 14:53:14,93,87.5
2023-02-28 14:53:19,90,87.13333333333334
2023-02-28 14:53:24,87,86.78333333333333
2023-02-28 14:53:29,84,86.45
2023-02-28 14:55:07,70,86.13333333333334
2023-02-28 14:55:17,67,85.85
2023-02-28 14:55:22,65,85.55
2023-02-28 14:55:27,64,85.275
2023-02-28 14:55:32,61,85.025
2023-02-28 14:55:37,63,84.81666666666666
2023-02-28 14:55:42,66,84.64166666666667
2023-02-28 14:55:52,68,84.44166666666666
2023-02-28 14:56:07,68,84.225
2023-02-28 14:56:17,64,83.99166666666666
2023-02-28 14:56:22,63,83.75
2023-02-28 14:56:32,64,83.51666666666667
2023-02-28 14:56:47,64,83.28333333333333
2023-02-28 14:57:02,64,83.03333333333333
2023-02-28 14:57:07,65,82.80833333333334
2023-02-28 14:57:12,66,82.6
2023-02-28 14:57:17,67,82.41666666666667
2023-02-28 14:57:22,68,82.26666666666667
2023-02-28 14:57:27,69,82.15
2023-02-28 14:57:32,70,82.03333333333333
2023-02-28 14:57:37,71,81.925
2023-02-28 14:57:42,72,81.80833333333334
2023-02-28 14:57:47,73,81.70833333333333
2023-02-28 14:57:57,74,81.58333333333333
2023-02-28 14:58:07,75,81.40833333333333
2023-02-28 14:58:12,76,81.21666666666667
2023-02-28 14:58:17,77,81.01666666666667
2023-02-28 14:58:22,78,80.9
2023-02-28 14:58:32,79,80.78333333333333
2023-02-28 14:58:37,80,80.625
2023-02-28 14:58:42,79,80.45
2023-02-28 14:58:57,80,80.25
2023-02-28 14:59:02,81,80.05
2023-02-28 14:59:17,81,79.81666666666666
2023-02-28 14:59:27,82,79.56666666666666
2023-02-28 14:59:42,81,79.30833333333334
2023-02-28 14:59:47,81,79.025
2023-02-28 14:59:52,80,78.70833333333333
2023-02-28 15:00:07,80,78.375
2023-02-28 15:00:12,80,78.05
2023-02-28 15:00:17,78,77.71666666666667
2023-02-28 15:00:22,72,77.39166666666667
2023-02-28 15:00:27,65,77.08333333333333
2023-02-28 15:00:32,64,76.78333333333333
2023-02-28 15:00:37,61,76.49166666666666
2023-02-28 15:00:52,61,76.20833333333333
2023-02-28 15:01:07,61,75.93333333333334
2023-02-28 15:01:12,62,75.64166666666667
2023-02-28 15:01:27,62,75.35
2023-02-28 15:01:42,63,75.06666666666666
2023-02-28 15:01:47,64,74.79166666666667
2023-02-28 15:01:52,65,74.55
2023-02-28 15:02:07,65,74.325
2023-02-28 15:02:22,67,74.10833333333333
2023-02-28 15:02:27,67,73.875
2023-02-28 15:02:42,67,73.625
2023-02-28 15:02:52,68,73.40833333333333
2023-02-28 15:03:07,68,73.2
2023-02-28 15:03:22,68,73.025
2023-02-28 15:03:27,69,72.85833333333333
2023-02-28 15:03:32,71,72.70833333333333
2023-02-28 15:03:47,71,72.69166666666666
2023-02-28 15:04:02,71,72.70833333333333
2023-02-28 15:04:07,75,72.75833333333334
2023-02-28 15:04:12,79,72.8
2023-02-28 15:04:17,80,72.86666666666666
2023-02-28 15:04:35,80,72.925
2023-02-28 15:04:50,81,72.96666666666667
2023-02-28 15:04:55,80,73.00833333333334
2023-02-28 15:05:00,78,73.05833333333334
2023-02-28 15:05:05,76,73.15833333333333
2023-02-28 15:05:10,75,73.23333333333333
2023-02-28 15:05:25,75,73.29166666666667
2023-02-28 15:05:30,76,73.35833333333333
2023-02-28 15:05:40,77,73.43333333333334
2023-02-28 15:05:45,81,73.50833333333334
2023-02-28 15:05:50,85,73.575
2023-02-28 15:05:55,89,73.625
2023-02-28 15:06:00,92,73.675
2023-02-28 15:06:05,94,73.71666666666667
2023-02-28 15:06:10,92,73.75
2023-02-28 15:06:15,91,73.78333333333333
2023-02-28 15:06:20,89,73.80833333333334
2023-02-28 15:06:25,85,73.84166666666667
2023-02-28 15:06:30,84,73.875
2023-02-28 15:06:35,83,73.89166666666667
2023-02-28 15:06:45,88,73.90833333333333
2023-02-28 15:06:50,90,73.90833333333333
2023-02-28 15:06:55,87,73.89166666666667
2023-02-28 15:07:00,84,73.88333333333334
2023-02-28 15:07:05,83,73.86666666666666
2023-02-28 15:07:20,82,73.85
2023-02-28 15:07:25,77,73.825
2023-02-28 15:07:30,75,73.79166666666667
2023-02-28 15:07:35,74,73.74166666666666
2023-02-28 15:07:40,71,73.675
2023-02-28 15:07:45,67,73.625
2023-02-28 15:07:50,65,73.58333333333333
2023-02-28 15:07:55,64,73.55
2023-02-28 15:08:00,63,73.50833333333334
2023-02-28 15:08:05,64,73.51666666666667
2023-02-28 15:08:10,66,73.575
2023-02-28 15:08:15,68,73.71666666666667
2023-02-28 15:08:30,69,73.94166666666666
2023-02-28 15:08:35,70,74.19166666666666
2023-02-28 15:08:40,71,74.475
2023-02-28 15:08:50,69,74.76666666666667
2023-02-28 15:08:55,68,75.08333333333333
2023-02-28 15:09:00,66,75.39166666666667
2023-02-28 15:09:05,65,75.73333333333333
2023-02-28 15:09:10,66,76.10833333333333
2023-02-28 15:09:15,68,76.48333333333333
2023-02-28 15:09:20,69,76.83333333333333
2023-02-28 15:09:25,68,77.175
2023-02-28 15:09:30,67,77.48333333333333
2023-02-28 15:09:35,68,77.775
2023-02-28 15:09:45,68,78.03333333333333
2023-02-28 15:10:00,69,78.25
2023-02-28 15:10:05,67,78.425
2023-02-28 15:10:10,66,78.58333333333333
2023-02-28 15:10:15,68,78.71666666666667
2023-02-28 15:10:20,69,78.84166666666667
2023-02-28 15:10:25,71,78.99166666666666
2023-02-28 15:10:30,69,79.175
2023-02-28 15:10:35,69,79.35833333333333
2023-02-28 15:10:50,70,79.53333333333333
2023-02-28 15:10:55,71,79.65833333333333
2023-02-28 15:11:00,73,79.75
2023-02-28 15:11:05,74,79.84166666666667
2023-02-28 15:11:10,76,79.95
2023-02-28 15:11:15,72,80.1
2023-02-28 15:11:20,71,80.225
2023-02-28 15:11:30,72,80.33333333333333
2023-02-28 15:11:35,73,80.44166666666666
2023-02-28 15:11:40,74,80.55
2023-02-28 15:11:55,74,80.65833333333333
2023-02-28 15:12:10,73,80.75833333333334
2023-02-28 15:12:25,74,80.83333333333333
2023-02-28 15:12:40,74,80.875
2023-02-28 15:12:55,74,80.9
2023-02-28 15:13:05,75,80.90833333333333
2023-02-28 15:13:15,75,80.94166666666666
2023-02-28 15:13:25,77,80.98333333333333
2023-02-28 15:13:30,78,81.03333333333333
2023-02-28 15:13:35,77,81.14166666666667
2023-02-28 15:13:45,78,81.275
2023-02-28 15:13:50,77,81.40833333333333
2023-02-28 15:13:55,76,81.51666666666667
2023-02-28 15:14:05,78,81.63333333333334
2023-02-28 15:14:20,78,81.775
2023-02-28 15:14:30,77,81.93333333333334
2023-02-28 15:14:35,77,82.11666666666666
2023-02-28 15:14:40,77,82.31666666666666
2023-02-28 15:14:45,75,82.55
2023-02-28 15:14:50,74,82.76666666666667
2023-02-28 15:15:00,75,82.96666666666667
2023-02-28 15:15:05,76,83.18333333333334
2023-02-28 15:15:20,76,83.425
2023-02-28 15:15:35,75,83.66666666666667
2023-02-28 15:15:40,81,83.925
2023-02-28 15:15:45,85,84.2
2023-02-28 15:15:50,89,84.45833333333333
2023-02-28 15:15:55,92,84.69166666666666
2023-02-28 15:16:00,94,84.90833333333333
2023-02-28 15:16:05,95,85.11666666666666
2023-02-28 15:16:10,96,85.31666666666666
2023-02-28 15:16:15,99,85.50833333333334
2023-02-28 15:16:30,99,85.71666666666667
2023-02-28 15:16:35,103,85.925
2023-02-28 15:16:40,108,86.15833333333333
2023-02-28 15:16:45,109,86.40833333333333
2023-02-28 15:16:50,107,86.66666666666667
2023-02-28 15:16:56,106,86.91666666666667
2023-02-28 15:17:01,104,87.15
2023-02-28 15:17:06,102,87.36666666666666
2023-02-28 15:17:11,98,87.56666666666666
2023-02-28 15:17:16,94,87.76666666666667
2023-02-28 15:17:21,89,87.975
2023-02-28 15:17:26,87,88.175
2023-02-28 15:17:36,85,88.4
2023-02-28 15:17:51,86,88.63333333333334
2023-02-28 15:17:56,89,88.85
2023-02-28 15:18:01,93,89.05833333333334
2023-02-28 15:18:06,97,89.25
2023-02-28 15:18:11,100,89.45
2023-02-28 15:18:16,95,89.65833333333333
2023-02-28 15:18:21,91,89.88333333333334
2023-02-28 15:18:31,92,90.10833333333333
2023-02-28 15:18:41,93,90.33333333333333
2023-02-28 15:18:46,96,90.55
2023-02-28 15:18:51,91,90.74166666666666
